code,term
K760,Non-alcoholic_fatty_liver_disease_and_steatohepatitis
E851,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G561,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G562,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G563,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G564,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G568,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G569,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G569,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G57,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G571,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G575,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G578,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G579,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G57X,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G58,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G580,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G587,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G588,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G589,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G58X,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G59,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G59X,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G60,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G600,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G601,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G602,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G603,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G608,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G609,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G60X,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G61,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G610,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G611,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G618,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G619,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G61X,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G62,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G620,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G621,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G622,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G628,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G629,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G62X,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G63,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G63X,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G64,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
G64X,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
M146,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
M494,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome
B211,Non-Hodgkin_Lymphoma
B212,Non-Hodgkin_Lymphoma
C82,Non-Hodgkin_Lymphoma
C820,Non-Hodgkin_Lymphoma
C821,Non-Hodgkin_Lymphoma
C822,Non-Hodgkin_Lymphoma
C823,Non-Hodgkin_Lymphoma
C824,Non-Hodgkin_Lymphoma
C825,Non-Hodgkin_Lymphoma
C826,Non-Hodgkin_Lymphoma
C827,Non-Hodgkin_Lymphoma
C829,Non-Hodgkin_Lymphoma
C82X,Non-Hodgkin_Lymphoma
C83,Non-Hodgkin_Lymphoma
C830,Non-Hodgkin_Lymphoma
C831,Non-Hodgkin_Lymphoma
C833,Non-Hodgkin_Lymphoma
C835,Non-Hodgkin_Lymphoma
C837,Non-Hodgkin_Lymphoma
C838,Non-Hodgkin_Lymphoma
C839,Non-Hodgkin_Lymphoma
C83X,Non-Hodgkin_Lymphoma
C84,Non-Hodgkin_Lymphoma
C840,Non-Hodgkin_Lymphoma
C841,Non-Hodgkin_Lymphoma
C844,Non-Hodgkin_Lymphoma
C845,Non-Hodgkin_Lymphoma
C846,Non-Hodgkin_Lymphoma
C847,Non-Hodgkin_Lymphoma
C848,Non-Hodgkin_Lymphoma
C84X,Non-Hodgkin_Lymphoma
C85,Non-Hodgkin_Lymphoma
C851,Non-Hodgkin_Lymphoma
C852,Non-Hodgkin_Lymphoma
C857,Non-Hodgkin_Lymphoma
C859,Non-Hodgkin_Lymphoma
C85X,Non-Hodgkin_Lymphoma
C86,Non-Hodgkin_Lymphoma
C860,Non-Hodgkin_Lymphoma
C861,Non-Hodgkin_Lymphoma
C862,Non-Hodgkin_Lymphoma
C863,Non-Hodgkin_Lymphoma
C864,Non-Hodgkin_Lymphoma
C865,Non-Hodgkin_Lymphoma
C866,Non-Hodgkin_Lymphoma
C86X,Non-Hodgkin_Lymphoma
C883,Non-Hodgkin_Lymphoma
C884,Non-Hodgkin_Lymphoma
C969,Non-Hodgkin_Lymphoma
D215,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D32,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D320,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D321,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D329,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D32X,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D33,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D330,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D332,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D333,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D334,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D339,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D33X,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D352,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D352,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D353,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D353,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D354,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D354,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D355,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D355,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D356,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
D356,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
E240,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary
E66,Obesity
E660,Obesity
E661,Obesity
E662,Obesity
E668,Obesity
E669,Obesity
E66X,Obesity
F42,Obsessive-compulsive_disorder
F420,Obsessive-compulsive_disorder
F421,Obsessive-compulsive_disorder
F422,Obsessive-compulsive_disorder
F428,Obsessive-compulsive_disorder
F429,Obsessive-compulsive_disorder
F42X,Obsessive-compulsive_disorder
F605,Obsessive-compulsive_disorder
F633,Obsessive-compulsive_disorder
F638,Obsessive-compulsive_disorder
F639,Obsessive-compulsive_disorder
L981,Obsessive-compulsive_disorder
N130,Obstructive_and_reflux_uropathy
N131,Obstructive_and_reflux_uropathy
N131,Obstructive_and_reflux_uropathy
N132,Obstructive_and_reflux_uropathy
N133,Obstructive_and_reflux_uropathy
N134,Obstructive_and_reflux_uropathy
N135,Obstructive_and_reflux_uropathy
N136,Obstructive_and_reflux_uropathy
N137,Obstructive_and_reflux_uropathy
N138,Obstructive_and_reflux_uropathy
N139,Obstructive_and_reflux_uropathy
N139,Obstructive_and_reflux_uropathy
K20,Oesophagitis_and_oesophageal_ulcer
K20X,Oesophagitis_and_oesophageal_ulcer
K210,Oesophagitis_and_oesophageal_ulcer
K221,Oesophagitis_and_oesophageal_ulcer
M15,Osteoarthritis_excl_spine
M150,Osteoarthritis_excl_spine
M151,Osteoarthritis_excl_spine
M152,Osteoarthritis_excl_spine
M153,Osteoarthritis_excl_spine
M154,Osteoarthritis_excl_spine
M158,Osteoarthritis_excl_spine
M159,Osteoarthritis_excl_spine
M15X,Osteoarthritis_excl_spine
M16,Osteoarthritis_excl_spine
M160,Osteoarthritis_excl_spine
M161,Osteoarthritis_excl_spine
M162,Osteoarthritis_excl_spine
M163,Osteoarthritis_excl_spine
M166,Osteoarthritis_excl_spine
M167,Osteoarthritis_excl_spine
M169,Osteoarthritis_excl_spine
M16X,Osteoarthritis_excl_spine
M17,Osteoarthritis_excl_spine
M170,Osteoarthritis_excl_spine
M171,Osteoarthritis_excl_spine
M174,Osteoarthritis_excl_spine
M175,Osteoarthritis_excl_spine
M179,Osteoarthritis_excl_spine
M17X,Osteoarthritis_excl_spine
M18,Osteoarthritis_excl_spine
M180,Osteoarthritis_excl_spine
M181,Osteoarthritis_excl_spine
M189,Osteoarthritis_excl_spine
M18X,Osteoarthritis_excl_spine
M19,Osteoarthritis_excl_spine
M190,Osteoarthritis_excl_spine
M192,Osteoarthritis_excl_spine
M198,Osteoarthritis_excl_spine
M199,Osteoarthritis_excl_spine
M19X,Osteoarthritis_excl_spine
M479,Osteoarthritis_excl_spine
M402,Osteoporosis
M80,Osteoporosis
M800,Osteoporosis
M801,Osteoporosis
M802,Osteoporosis
M804,Osteoporosis
M805,Osteoporosis
M808,Osteoporosis
M809,Osteoporosis
M80X,Osteoporosis
M81,Osteoporosis
M810,Osteoporosis
M811,Osteoporosis
M812,Osteoporosis
M813,Osteoporosis
M814,Osteoporosis
M815,Osteoporosis
M816,Osteoporosis
M818,Osteoporosis
M819,Osteoporosis
M81X,Osteoporosis
M82,Osteoporosis
M82X,Osteoporosis
M844,Osteoporosis
D464,Other_anaemias
D53,Other_anaemias
D530,Other_anaemias
D531,Other_anaemias
D532,Other_anaemias
D538,Other_anaemias
D539,Other_anaemias
D53X,Other_anaemias
D561,Other_anaemias
D563,Other_anaemias
D569,Other_anaemias
D62,Other_anaemias
D62X,Other_anaemias
D63,Other_anaemias
D63X,Other_anaemias
D64,Other_anaemias
D640,Other_anaemias
D641,Other_anaemias
D642,Other_anaemias
D643,Other_anaemias
D644,Other_anaemias
D648,Other_anaemias
D649,Other_anaemias
D64X,Other_anaemias
E798,Other_anaemias
P614,Other_anaemias
D55,Other_haemolytic_anaemias
D550,Other_haemolytic_anaemias
D551,Other_haemolytic_anaemias
D552,Other_haemolytic_anaemias
D553,Other_haemolytic_anaemias
D559,Other_haemolytic_anaemias
D55X,Other_haemolytic_anaemias
D560,Other_haemolytic_anaemias
D564,Other_haemolytic_anaemias
D58,Other_haemolytic_anaemias
D580,Other_haemolytic_anaemias
D581,Other_haemolytic_anaemias
D582,Other_haemolytic_anaemias
D588,Other_haemolytic_anaemias
D589,Other_haemolytic_anaemias
D58X,Other_haemolytic_anaemias
D59,Other_haemolytic_anaemias
D590,Other_haemolytic_anaemias
D591,Other_haemolytic_anaemias
D592,Other_haemolytic_anaemias
D593,Other_haemolytic_anaemias
D594,Other_haemolytic_anaemias
D595,Other_haemolytic_anaemias
D596,Other_haemolytic_anaemias
D598,Other_haemolytic_anaemias
D599,Other_haemolytic_anaemias
D59X,Other_haemolytic_anaemias
J631,Other_interstitial_pulmonary_diseases_with_fibrosis
J633,Other_interstitial_pulmonary_diseases_with_fibrosis
J678,Other_interstitial_pulmonary_diseases_with_fibrosis
J698,Other_interstitial_pulmonary_diseases_with_fibrosis
J701,Other_interstitial_pulmonary_diseases_with_fibrosis
J703,Other_interstitial_pulmonary_diseases_with_fibrosis
J841,Other_interstitial_pulmonary_diseases_with_fibrosis
F11,Other_psychoactive_substance_misuse
F112,Other_psychoactive_substance_misuse
F113,Other_psychoactive_substance_misuse
F11X,Other_psychoactive_substance_misuse
F12,Other_psychoactive_substance_misuse
F122,Other_psychoactive_substance_misuse
F12X,Other_psychoactive_substance_misuse
F13,Other_psychoactive_substance_misuse
F132,Other_psychoactive_substance_misuse
F13X,Other_psychoactive_substance_misuse
F14,Other_psychoactive_substance_misuse
F142,Other_psychoactive_substance_misuse
F14X,Other_psychoactive_substance_misuse
F15,Other_psychoactive_substance_misuse
F152,Other_psychoactive_substance_misuse
F15X,Other_psychoactive_substance_misuse
F16,Other_psychoactive_substance_misuse
F162,Other_psychoactive_substance_misuse
F167,Other_psychoactive_substance_misuse
F16X,Other_psychoactive_substance_misuse
F18,Other_psychoactive_substance_misuse
F182,Other_psychoactive_substance_misuse
F18X,Other_psychoactive_substance_misuse
F19,Other_psychoactive_substance_misuse
F192,Other_psychoactive_substance_misuse
F19X,Other_psychoactive_substance_misuse
T401,Other_psychoactive_substance_misuse
T402,Other_psychoactive_substance_misuse
T405,Other_psychoactive_substance_misuse
T407,Other_psychoactive_substance_misuse
T436,Other_psychoactive_substance_misuse
X42,Other_psychoactive_substance_misuse
X42X,Other_psychoactive_substance_misuse
X62,Other_psychoactive_substance_misuse
X62X,Other_psychoactive_substance_misuse
Y450,Other_psychoactive_substance_misuse
Y463,Other_psychoactive_substance_misuse
Z715,Other_psychoactive_substance_misuse
Z864,Other_psychoactive_substance_misuse
K85,Pancreatitis
K850,Pancreatitis
K851,Pancreatitis
K852,Pancreatitis
K853,Pancreatitis
K858,Pancreatitis
K859,Pancreatitis
K85X,Pancreatitis
K860,Pancreatitis
K861,Pancreatitis
K863,Pancreatitis
F023,Parkinsons_disease
G20,Parkinsons_disease
G20X,Parkinsons_disease
K221,Peptic_ulcer_disease
K25,Peptic_ulcer_disease
K25,Peptic_ulcer_disease
K250,Peptic_ulcer_disease
K251,Peptic_ulcer_disease
K252,Peptic_ulcer_disease
K253,Peptic_ulcer_disease
K254,Peptic_ulcer_disease
K255,Peptic_ulcer_disease
K256,Peptic_ulcer_disease
K257,Peptic_ulcer_disease
K259,Peptic_ulcer_disease
K25X,Peptic_ulcer_disease
K25X,Peptic_ulcer_disease
K26,Peptic_ulcer_disease
K26,Peptic_ulcer_disease
K260,Peptic_ulcer_disease
K261,Peptic_ulcer_disease
K262,Peptic_ulcer_disease
K263,Peptic_ulcer_disease
K264,Peptic_ulcer_disease
K265,Peptic_ulcer_disease
K266,Peptic_ulcer_disease
K267,Peptic_ulcer_disease
K269,Peptic_ulcer_disease
K26X,Peptic_ulcer_disease
K26X,Peptic_ulcer_disease
K27,Peptic_ulcer_disease
K270,Peptic_ulcer_disease
K271,Peptic_ulcer_disease
K272,Peptic_ulcer_disease
K273,Peptic_ulcer_disease
K274,Peptic_ulcer_disease
K275,Peptic_ulcer_disease
K276,Peptic_ulcer_disease
K277,Peptic_ulcer_disease
K279,Peptic_ulcer_disease
K27X,Peptic_ulcer_disease
K28,Peptic_ulcer_disease
K28,Peptic_ulcer_disease
K280,Peptic_ulcer_disease
K281,Peptic_ulcer_disease
K282,Peptic_ulcer_disease
K283,Peptic_ulcer_disease
K284,Peptic_ulcer_disease
K285,Peptic_ulcer_disease
K286,Peptic_ulcer_disease
K287,Peptic_ulcer_disease
K289,Peptic_ulcer_disease
K28X,Peptic_ulcer_disease
K28X,Peptic_ulcer_disease
A480,Peripheral_arterial_disease
E105,Peripheral_arterial_disease
E115,Peripheral_arterial_disease
E145,Peripheral_arterial_disease
I700,Peripheral_arterial_disease
I702,Peripheral_arterial_disease
I73,Peripheral_arterial_disease
I731,Peripheral_arterial_disease
I731,Peripheral_arterial_disease
I738,Peripheral_arterial_disease
I738,Peripheral_arterial_disease
I739,Peripheral_arterial_disease
I739,Peripheral_arterial_disease
I73X,Peripheral_arterial_disease
I743,Peripheral_arterial_disease
I743,Peripheral_arterial_disease
I744,Peripheral_arterial_disease
I744,Peripheral_arterial_disease
I745,Peripheral_arterial_disease
I745,Peripheral_arterial_disease
R02,Peripheral_arterial_disease
R02X,Peripheral_arterial_disease
I780,Peripheral_venous_and_lymphatic_disease
I801,Peripheral_venous_and_lymphatic_disease
I83,Peripheral_venous_and_lymphatic_disease
I830,Peripheral_venous_and_lymphatic_disease
I831,Peripheral_venous_and_lymphatic_disease
I832,Peripheral_venous_and_lymphatic_disease
I839,Peripheral_venous_and_lymphatic_disease
I83X,Peripheral_venous_and_lymphatic_disease
I86,Peripheral_venous_and_lymphatic_disease
I868,Peripheral_venous_and_lymphatic_disease
I86X,Peripheral_venous_and_lymphatic_disease
I87,Peripheral_venous_and_lymphatic_disease
I870,Peripheral_venous_and_lymphatic_disease
I871,Peripheral_venous_and_lymphatic_disease
I872,Peripheral_venous_and_lymphatic_disease
I878,Peripheral_venous_and_lymphatic_disease
I879,Peripheral_venous_and_lymphatic_disease
I87X,Peripheral_venous_and_lymphatic_disease
I89,Peripheral_venous_and_lymphatic_disease
I890,Peripheral_venous_and_lymphatic_disease
I891,Peripheral_venous_and_lymphatic_disease
I898,Peripheral_venous_and_lymphatic_disease
I899,Peripheral_venous_and_lymphatic_disease
I89X,Peripheral_venous_and_lymphatic_disease
I972,Peripheral_venous_and_lymphatic_disease
K751,Peripheral_venous_and_lymphatic_disease
O220,Peripheral_venous_and_lymphatic_disease
O229,Peripheral_venous_and_lymphatic_disease
O878,Peripheral_venous_and_lymphatic_disease
Q26,Peripheral_venous_and_lymphatic_disease
Q266,Peripheral_venous_and_lymphatic_disease
Q268,Peripheral_venous_and_lymphatic_disease
Q269,Peripheral_venous_and_lymphatic_disease
Q26X,Peripheral_venous_and_lymphatic_disease
Q820,Peripheral_venous_and_lymphatic_disease
F60,Personality_disorder
F600,Personality_disorder
F601,Personality_disorder
F602,Personality_disorder
F603,Personality_disorder
F604,Personality_disorder
F605,Personality_disorder
F606,Personality_disorder
F607,Personality_disorder
F608,Personality_disorder
F609,Personality_disorder
F60X,Personality_disorder
F61,Personality_disorder
F61X,Personality_disorder
F68,Personality_disorder
F68X,Personality_disorder
F69,Personality_disorder
F69X,Personality_disorder
E282,Polycystic_ovarian_syndrome
D45,Polycythaemia_vera
D45X,Polycythaemia_vera
M315,Polymyalgia_Rheumatica
M353,Polymyalgia_Rheumatica
I85,Portal_hypertension_and_oesophageal_varices
I850,Portal_hypertension_and_oesophageal_varices
I859,Portal_hypertension_and_oesophageal_varices
I85X,Portal_hypertension_and_oesophageal_varices
I982,Portal_hypertension_and_oesophageal_varices
I983,Portal_hypertension_and_oesophageal_varices
K766,Portal_hypertension_and_oesophageal_varices
F43,Post-traumatic_stress_and_stress-related_disorders
F430,Post-traumatic_stress_and_stress-related_disorders
F431,Post-traumatic_stress_and_stress-related_disorders
F432,Post-traumatic_stress_and_stress-related_disorders
F438,Post-traumatic_stress_and_stress-related_disorders
F439,Post-traumatic_stress_and_stress-related_disorders
F43X,Post-traumatic_stress_and_stress-related_disorders
R457,Post-traumatic_stress_and_stress-related_disorders
R466,Post-traumatic_stress_and_stress-related_disorders
Z563,Post-traumatic_stress_and_stress-related_disorders
Z637,Post-traumatic_stress_and_stress-related_disorders
Z733,Post-traumatic_stress_and_stress-related_disorders
C221,Primary_malignancy_biliary_tract
C24,Primary_malignancy_biliary_tract
C240,Primary_malignancy_biliary_tract
C241,Primary_malignancy_biliary_tract
C248,Primary_malignancy_biliary_tract
C24X,Primary_malignancy_biliary_tract
D015,Primary_malignancy_biliary_tract
D376,Primary_malignancy_biliary_tract
C67,Primary_malignancy_bladder
C670,Primary_malignancy_bladder
C671,Primary_malignancy_bladder
C672,Primary_malignancy_bladder
C673,Primary_malignancy_bladder
C674,Primary_malignancy_bladder
C675,Primary_malignancy_bladder
C676,Primary_malignancy_bladder
C677,Primary_malignancy_bladder
C678,Primary_malignancy_bladder
C679,Primary_malignancy_bladder
C67X,Primary_malignancy_bladder
D414,Primary_malignancy_bladder
Z855,Primary_malignancy_bladder
C40,Primary_malignancy_bone_and_articular_cartilage
C400,Primary_malignancy_bone_and_articular_cartilage
C401,Primary_malignancy_bone_and_articular_cartilage
C402,Primary_malignancy_bone_and_articular_cartilage
C403,Primary_malignancy_bone_and_articular_cartilage
C409,Primary_malignancy_bone_and_articular_cartilage
C40X,Primary_malignancy_bone_and_articular_cartilage
C41,Primary_malignancy_bone_and_articular_cartilage
C410,Primary_malignancy_bone_and_articular_cartilage
C411,Primary_malignancy_bone_and_articular_cartilage
C412,Primary_malignancy_bone_and_articular_cartilage
C413,Primary_malignancy_bone_and_articular_cartilage
C414,Primary_malignancy_bone_and_articular_cartilage
C418,Primary_malignancy_bone_and_articular_cartilage
C419,Primary_malignancy_bone_and_articular_cartilage
C41X,Primary_malignancy_bone_and_articular_cartilage
D480,Primary_malignancy_bone_and_articular_cartilage
C495,Primary_malignancy_brain_other_CNS_and_intracranial
C70,Primary_malignancy_brain_other_CNS_and_intracranial
C700,Primary_malignancy_brain_other_CNS_and_intracranial
C701,Primary_malignancy_brain_other_CNS_and_intracranial
C709,Primary_malignancy_brain_other_CNS_and_intracranial
C70X,Primary_malignancy_brain_other_CNS_and_intracranial
C71,Primary_malignancy_brain_other_CNS_and_intracranial
C710,Primary_malignancy_brain_other_CNS_and_intracranial
C711,Primary_malignancy_brain_other_CNS_and_intracranial
C712,Primary_malignancy_brain_other_CNS_and_intracranial
C713,Primary_malignancy_brain_other_CNS_and_intracranial
C714,Primary_malignancy_brain_other_CNS_and_intracranial
C715,Primary_malignancy_brain_other_CNS_and_intracranial
C716,Primary_malignancy_brain_other_CNS_and_intracranial
C717,Primary_malignancy_brain_other_CNS_and_intracranial
C718,Primary_malignancy_brain_other_CNS_and_intracranial
C719,Primary_malignancy_brain_other_CNS_and_intracranial
C71X,Primary_malignancy_brain_other_CNS_and_intracranial
C72,Primary_malignancy_brain_other_CNS_and_intracranial
C720,Primary_malignancy_brain_other_CNS_and_intracranial
C721,Primary_malignancy_brain_other_CNS_and_intracranial
C722,Primary_malignancy_brain_other_CNS_and_intracranial
C723,Primary_malignancy_brain_other_CNS_and_intracranial
C724,Primary_malignancy_brain_other_CNS_and_intracranial
C725,Primary_malignancy_brain_other_CNS_and_intracranial
C72X,Primary_malignancy_brain_other_CNS_and_intracranial
C751,Primary_malignancy_brain_other_CNS_and_intracranial
C752,Primary_malignancy_brain_other_CNS_and_intracranial
C753,Primary_malignancy_brain_other_CNS_and_intracranial
C754,Primary_malignancy_brain_other_CNS_and_intracranial
C755,Primary_malignancy_brain_other_CNS_and_intracranial
D432,Primary_malignancy_brain_other_CNS_and_intracranial
D439,Primary_malignancy_brain_other_CNS_and_intracranial
C50,Primary_malignancy_breast
C500,Primary_malignancy_breast
C501,Primary_malignancy_breast
C502,Primary_malignancy_breast
C503,Primary_malignancy_breast
C504,Primary_malignancy_breast
C505,Primary_malignancy_breast
C506,Primary_malignancy_breast
C508,Primary_malignancy_breast
C509,Primary_malignancy_breast
C50X,Primary_malignancy_breast
D05,Primary_malignancy_breast
D050,Primary_malignancy_breast
D051,Primary_malignancy_breast
D057,Primary_malignancy_breast
D059,Primary_malignancy_breast
D05X,Primary_malignancy_breast
D486,Primary_malignancy_breast
Z853,Primary_malignancy_breast
C53,Primary_malignancy_cervical
C530,Primary_malignancy_cervical
C531,Primary_malignancy_cervical
C538,Primary_malignancy_cervical
C539,Primary_malignancy_cervical
C53X,Primary_malignancy_cervical
D060,Primary_malignancy_cervical
D061,Primary_malignancy_cervical
D069,Primary_malignancy_cervical
C18,Primary_malignancy_colorectal_and_anus
C180,Primary_malignancy_colorectal_and_anus
C181,Primary_malignancy_colorectal_and_anus
C182,Primary_malignancy_colorectal_and_anus
C183,Primary_malignancy_colorectal_and_anus
C184,Primary_malignancy_colorectal_and_anus
C185,Primary_malignancy_colorectal_and_anus
C186,Primary_malignancy_colorectal_and_anus
C187,Primary_malignancy_colorectal_and_anus
C188,Primary_malignancy_colorectal_and_anus
C189,Primary_malignancy_colorectal_and_anus
C18X,Primary_malignancy_colorectal_and_anus
C19,Primary_malignancy_colorectal_and_anus
C19X,Primary_malignancy_colorectal_and_anus
C20,Primary_malignancy_colorectal_and_anus
C20X,Primary_malignancy_colorectal_and_anus
C21,Primary_malignancy_colorectal_and_anus
C210,Primary_malignancy_colorectal_and_anus
C211,Primary_malignancy_colorectal_and_anus
C212,Primary_malignancy_colorectal_and_anus
C21X,Primary_malignancy_colorectal_and_anus
C260,Primary_malignancy_colorectal_and_anus
D010,Primary_malignancy_colorectal_and_anus
D012,Primary_malignancy_colorectal_and_anus
D014,Primary_malignancy_colorectal_and_anus
D374,Primary_malignancy_colorectal_and_anus
C64,Primary_malignancy_kidney_and_ureter
C64,Primary_malignancy_kidney_and_ureter
C64X,Primary_malignancy_kidney_and_ureter
C64X,Primary_malignancy_kidney_and_ureter
C65,Primary_malignancy_kidney_and_ureter
C65X,Primary_malignancy_kidney_and_ureter
C66,Primary_malignancy_kidney_and_ureter
C66X,Primary_malignancy_kidney_and_ureter
C689,Primary_malignancy_kidney_and_ureter
D410,Primary_malignancy_kidney_and_ureter
Z855,Primary_malignancy_kidney_and_ureter
C220,Primary_malignancy_liver
C222,Primary_malignancy_liver
C223,Primary_malignancy_liver
C224,Primary_malignancy_liver
C227,Primary_malignancy_liver
C229,Primary_malignancy_liver
C229,Primary_malignancy_liver
D376,Primary_malignancy_liver
C33,Primary_malignancy_lung_and_trachea
C33X,Primary_malignancy_lung_and_trachea
C34,Primary_malignancy_lung_and_trachea
C340,Primary_malignancy_lung_and_trachea
C341,Primary_malignancy_lung_and_trachea
C342,Primary_malignancy_lung_and_trachea
C343,Primary_malignancy_lung_and_trachea
C349,Primary_malignancy_lung_and_trachea
C34X,Primary_malignancy_lung_and_trachea
D381,Primary_malignancy_lung_and_trachea
Z851,Primary_malignancy_lung_and_trachea
C43,Primary_malignancy_malignant_melanoma
C430,Primary_malignancy_malignant_melanoma
C431,Primary_malignancy_malignant_melanoma
C432,Primary_malignancy_malignant_melanoma
C433,Primary_malignancy_malignant_melanoma
C434,Primary_malignancy_malignant_melanoma
C435,Primary_malignancy_malignant_melanoma
C436,Primary_malignancy_malignant_melanoma
C437,Primary_malignancy_malignant_melanoma
